date,Rt,Rt_lower,Rt_upper
15 Jun 2021,0.75830626007445,0.68115654623688,0.841072991397291
16 Jun 2021,0.79427738598245,0.713241646592885,0.881230825047404
17 Jun 2021,0.769103914213437,0.687358320402028,0.857087814746347
18 Jun 2021,0.711151985111929,0.630760275460725,0.798101162436007
19 Jun 2021,0.711417375324463,0.628824747563437,0.800944434220442
20 Jun 2021,0.707062292987084,0.622136285322793,0.799387178168548
21 Jun 2021,0.719255890741088,0.6307621387359,0.815664187258606
22 Jun 2021,0.779706093080088,0.68436062092264,0.883522104707656
23 Jun 2021,0.784503285945495,0.685934572731413,0.892092080556555
24 Jun 2021,0.749630716325487,0.650886986361152,0.857890791120853
25 Jun 2021,0.798116532007163,0.693479184949072,0.912786276399273
26 Jun 2021,0.830135349418897,0.720528083593528,0.950333441642268
27 Jun 2021,0.808936285604486,0.698388586516983,0.930578096686254
28 Jun 2021,0.802816651394365,0.690499291640362,0.926701718738855
29 Jun 2021,0.76320115274214,0.65154019293148,0.886946892647652
30 Jun 2021,0.740794930293271,0.628385730798773,0.865874178653836
01 Jul 2021,0.750887203567231,0.634724282170407,0.880428880203169
02 Jul 2021,0.712983520881468,0.59680433486751,0.843346296617556
03 Jul 2021,0.62204474585121,0.510884925071384,0.748270832532471
04 Jul 2021,0.712369000181454,0.588828925980859,0.852091708217347
05 Jul 2021,0.72440123139535,0.594950236765691,0.871397622307706
06 Jul 2021,0.807001038609651,0.665271593286772,0.967564017538777
07 Jul 2021,0.827016161041951,0.679227808424898,0.994835299981282
08 Jul 2021,0.916728028858216,0.757083050394437,1.09738436982119
09 Jul 2021,1.07016473747149,0.893839344761544,1.2682871791846
10 Jul 2021,1.08563593518473,0.906761434924361,1.28662260084378
11 Jul 2021,1.0587224215377,0.88296295291833,1.25639443203725
12 Jul 2021,1.03588586801022,0.863260762633548,1.23012554698734
13 Jul 2021,0.991813725242865,0.823942244275664,1.18107735762168
14 Jul 2021,1.0203008071807,0.850272872835196,1.21161812057117
15 Jul 2021,1.05302738263514,0.880170561307012,1.24716296631957
16 Jul 2021,0.998373685175342,0.830711347936534,1.18721295668837
17 Jul 2021,1.17308688147097,0.991010297077009,1.37621109698598
18 Jul 2021,1.21826646129333,1.03340510211696,1.42396421521982
19 Jul 2021,1.27374072471022,1.08738472752644,1.48026555484278
20 Jul 2021,1.27897763962168,1.09608902216602,1.48116350467851
21 Jul 2021,1.30005745836298,1.1200869776776,1.49834804120915
22 Jul 2021,1.24412979688802,1.07279511261253,1.43280562465255
23 Jul 2021,1.21652793199592,1.05153506083944,1.39794100944157
24 Jul 2021,1.15408505047414,0.997167082766116,1.32666293096006
25 Jul 2021,1.10871305123138,0.957964197237381,1.27450616012746
26 Jul 2021,1.11021589405006,0.9614941639428,1.27353811423222
27 Jul 2021,1.1234668181922,0.975480213983613,1.28571550827228
28 Jul 2021,1.08677651296585,0.942941714942696,1.24454576986501
29 Jul 2021,1.11039070018172,0.966485610078389,1.26791916265967
30 Jul 2021,1.16692562681205,1.02062095609624,1.32658743542392
31 Jul 2021,1.18398613114329,1.03831422714398,1.34268637603983
01 Aug 2021,1.14567988883118,1.00472099886631,1.2992456056483
02 Aug 2021,1.14555567880502,1.00687224421046,1.29642567521192
03 Aug 2021,1.16251752211633,1.02475922678808,1.31210242466157
04 Aug 2021,1.19953624985121,1.06152834783404,1.34901809109452
05 Aug 2021,1.18082990876397,1.04617481829176,1.32657293755313
06 Aug 2021,1.12453922064254,0.995620870201148,1.26413438384962
07 Aug 2021,1.09173220419654,0.96679688072742,1.22699457203378
08 Aug 2021,1.12798418031705,1.0024097755268,1.26363315856783
09 Aug 2021,1.14218567980145,1.01710772843602,1.27712125693256
10 Aug 2021,1.13913286008841,1.01577985291955,1.27209057038914
11 Aug 2021,1.14406975920055,1.02209779802411,1.27538058244471
12 Aug 2021,1.18301961565144,1.06059298311164,1.31452434171787
13 Aug 2021,1.16403324909214,1.04443159254505,1.29243545500114
14 Aug 2021,1.19079273957138,1.07177975972608,1.31830665897128
15 Aug 2021,1.22394594488689,1.10523466115336,1.35086839379271
16 Aug 2021,1.17981846104151,1.06553164378908,1.30199972215928
17 Aug 2021,1.13810325396477,1.02813452568292,1.25564771251566
18 Aug 2021,1.09368212701506,0.987739176035916,1.20694316331272
19 Aug 2021,1.12057805474554,1.01466904683161,1.23361275873112
20 Aug 2021,1.15333415373569,1.04697651442607,1.26666231649293
21 Aug 2021,1.12910283781786,1.02521674082927,1.23978095115571
22 Aug 2021,1.0532225173721,0.954388724803178,1.15865538198291
23 Aug 2021,1.04494343363978,0.947575236832997,1.14876411036915
24 Aug 2021,1.02687370240084,0.930965259316643,1.12915377183244
25 Aug 2021,1.04244691486384,0.946205054248352,1.14500402214381
26 Aug 2021,1.01060866025956,0.916219347390519,1.11126867686905
27 Aug 2021,0.98202281353612,0.889320271607437,1.08095451901235
28 Aug 2021,0.973407816772818,0.881186593007487,1.07184978136314
29 Aug 2021,0.998704470959017,0.905097303874518,1.09855384974883
30 Aug 2021,1.02711718281331,0.931963282993508,1.12853793383525
31 Aug 2021,1.03154218400016,0.93619788351987,1.13315048699082
01 Sept 2021,1.02420967813728,0.92943431378756,1.12521930101462
02 Sept 2021,1.03781725273556,0.942654072627816,1.1391796454237
03 Sept 2021,1.05353449607503,0.957896741221473,1.15533595923176
04 Sept 2021,1.08551907224484,0.988779493328288,1.18837206338209
05 Sept 2021,1.09120040170168,0.994772778203194,1.19366718857817
06 Sept 2021,1.09850845224582,1.00253413401314,1.20042121290692
07 Sept 2021,1.0986567566183,1.00354135769167,1.19960066988439
08 Sept 2021,1.094932076063,1.00089176817149,1.19468644369722
09 Sept 2021,1.07338392287639,0.981194318790581,1.17117513458358
10 Sept 2021,1.04962651496306,0.959298616763145,1.14545445486008
11 Sept 2021,1.00927176616097,0.921363312302535,1.10260192283851
